Region,Resource,Zone,Cluster,AnnualSum
IT1 3,IT1 3 solar,69,0,8.579047e8
IT1 4,IT1 4 CCGT,70,0,9.124418e8
IT1 4,IT1 4 OCGT,70,0,18.32219
IT1 4,IT1 4 biomass,70,0,2.1777419e8
IT1 4,IT1 4 coal,70,0,1.2872115
IT1 4,IT1 4 geothermal,70,0,2.6668747e8
IT1 4,IT1 4 offwind-ac,70,0,0.42012915
IT1 4,IT1 4 oil,70,0,11.70596
IT1 4,IT1 4 onwind,70,0,1.993178
IT1 4,IT1 4 ror,70,0,2.145272e8
IT1 4,IT1 4 solar,70,0,1.0025029e9
IT1 5,IT1 5 CCGT,71,0,3.2367712e8
IT1 5,IT1 5 OCGT,71,0,4.2719844e7
IT1 5,IT1 5 biomass,71,0,1.4781099e7
IT1 5,IT1 5 geothermal,71,0,9.351682e6
IT1 5,IT1 5 onwind,71,0,0.14525147
IT1 5,IT1 5 ror,71,0,4.941292e8
IT1 5,IT1 5 solar,71,0,3.4388868e7
IT1 6,IT1 6 CCGT,72,0,8.697633e8
IT1 6,IT1 6 OCGT,72,0,12.157195
IT1 6,IT1 6 biomass,72,0,5.7152196e7
IT1 6,IT1 6 offwind-ac,72,0,1.0206748
IT1 6,IT1 6 onwind,72,0,0.5945986
IT1 6,IT1 6 ror,72,0,6.806285e7
IT1 6,IT1 6 solar,72,0,440.04575
IT1 7,IT1 7 CCGT,73,0,3.5175517e8
IT1 7,IT1 7 OCGT,73,0,11.021154
IT1 7,IT1 7 coal,73,0,1.1753328
IT1 7,IT1 7 offwind-ac,73,0,0.41170156
IT1 7,IT1 7 onwind,73,0,1.9438638e9
IT1 7,IT1 7 ror,73,0,3.0371145e6
IT1 7,IT1 7 solar,73,0,8.569984e8
IT1 8,IT1 8 CCGT,74,0,1344.7867
IT1 8,IT1 8 OCGT,74,0,10.058112
IT1 8,IT1 8 biomass,74,0,1.1747629e7
IT1 8,IT1 8 offwind-ac,74,0,1.6690608
IT1 8,IT1 8 oil,74,0,8.660759
IT1 8,IT1 8 onwind,74,0,3.2108161
IT1 8,IT1 8 ror,74,0,2.1584948e6
IT1 8,IT1 8 solar,74,0,1.9875639e9
IT1 9,IT1 9 CCGT,75,0,7.725539e8
IT1 9,IT1 9 biomass,75,0,3.9314144e7
IT1 9,IT1 9 coal,75,0,1.3267397
IT1 9,IT1 9 geothermal,75,0,3.552487e7
IT1 9,IT1 9 onwind,75,0,0.23940355
IT1 9,IT1 9 ror,75,0,7.2847654e8
IT1 9,IT1 9 solar,75,0,3.9643763e8
IT3 0,IT3 0 biomass,76,0,4.630314e7
IT3 0,IT3 0 coal,76,0,1.4048679
IT3 0,IT3 0 offwind-ac,76,0,0.7617745
IT3 0,IT3 0 oil,76,0,47.549206
IT3 0,IT3 0 onwind,76,0,5.8519144
IT3 0,IT3 0 ror,76,0,8.616018e6
IT3 0,IT3 0 solar,76,0,1.2486771e9
DE1 0,DE1 0 PHS,1,0,2.235492e7
DE1 1,DE1 1 PHS,2,0,6.4579315e8
DE1 1,DE1 1 hydro,2,0,2.5802315e8
DE1 11,DE1 11 PHS,4,0,6.70815e8
DE1 12,DE1 12 PHS,5,0,1.843325e7
DE1 12,DE1 12 hydro,5,0,3.0690874e7
DE1 13,DE1 13 PHS,6,0,3.656603e7
DE1 14,DE1 14 PHS,7,0,9.71915e7
DE1 15,DE1 15 PHS,8,0,4.2245364e7
DE1 18,DE1 18 hydro,11,0,3.297921e8
DE1 19,DE1 19 PHS,12,0,2.5832056e8
DE1 2,DE1 2 PHS,13,0,5.8676292e7
DE1 4,DE1 4 PHS,15,0,1.9928672e7
DE1 4,DE1 4 hydro,15,0,8.4974776e7
